Course Code,Course Title,Credits,CRN,Section Type,Time,Days per Week,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
IE 472,Operations Research II,3,16570,LCD,03:00 PM - 03:50 PM,3,"Hu, M",On Campus,Spring,2019,Afternoon,50
IE 472,Operations Research II,3,19538,LCD,03:00 PM - 03:50 PM,3,"Hu, M",On Campus,Spring,2019,Afternoon,50
IE 497,Undergraduate Senior Design Thesis II,0,40409,LCD,ARRANGED,0,"Komperda, J",On Campus,Spring,2019,N/A,0
IE 499,Professional Development Seminar,0,38366,LCD,05:00 PM - 05:50 PM,1,"Darabi, H",On Campus,Spring,2019,Evening,50
IE 511,Mechatronics II,4,21798,LEC,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Spring,2019,Afternoon,50
IE 594,Current Topics in Industrial Engineering,4,39727,LCD,09:30 AM - 10:45 AM,2,"Hu, M",On Campus,Spring,2019,Morning,75
IE 594,Current Topics in Industrial Engineering,4,32489,LCD,02:00 PM - 04:30 PM,1,"Pan, Y",On Campus,Spring,2019,Afternoon,150
IE 594,Current Topics in Industrial Engineering,4,39728,LCD,05:00 PM - 07:45 PM,1,"Sharabiani, A",On Campus,Spring,2019,Evening,165
IE 342,Probability and Statistics for Engineers,3,17226,LCD,10:00 AM - 12:30 PM,2,"Manafzadeh, S",On Campus,Summer,2019,Morning,150
IE 201,Financial Engineering,3,12747,LCD,12:00 PM - 12:50 PM,3,"Hu, M",On Campus,Fall,2019,Afternoon,50
IE 312,Dynamic Systems and Control,3,43502,LCD,10:00 AM - 10:50 AM,3,"Reckinger, S",On Campus,Fall,2019,Morning,50
IE 312,Dynamic Systems and Control,3,22491,LCD,04:00 PM - 04:50 PM,3,"Berniker, M",On Campus,Fall,2019,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,43531,LCD,09:30 AM - 10:45 AM,2,"He, D",On Campus,Fall,2019,Morning,75
IE 342,Probability and Statistics for Engineers,3,12762,LCD,03:00 PM - 03:50 PM,3,"Reckinger, S",On Campus,Fall,2019,Afternoon,50
IE 345,Regression Applications and Forecasting in Engineering,3,42035,LCD,02:00 PM - 03:15 PM,2,"He, D",On Campus,Fall,2019,Afternoon,75
IE 365,Work Productivity Analysis,4,12769,LCD,12:00 PM - 12:50 PM,3,"Williams, Q",On Campus,Fall,2019,Afternoon,50
IE 380,Manufacturing Process Principles,3,12770,LCD,08:00 AM - 08:50 AM,3,"Subramanian, A",On Campus,Fall,2019,Morning,50
IE 396,Senior Design I,0,41221,LCD,12:30 PM - 01:20 PM,2,"Brown, M",On Campus,Fall,2019,Afternoon,50
IE 396,Senior Design I,0,12774,LCD,09:30 AM - 10:20 AM,2,"Brown, M",On Campus,Fall,2019,Morning,50
IE 396,Senior Design I,0,37915,LCD,02:00 PM - 02:50 PM,2,"Komperda, J",On Campus,Fall,2019,Afternoon,50
IE 396,Senior Design I,0,40061,LCD,05:00 PM - 05:50 PM,2,"Komperda, J",On Campus,Fall,2019,Evening,50
IE 411,Mechatronics I,0,32261,LEC,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Fall,2019,Afternoon,50
IE 411,Mechatronics I,0,32262,LEC,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Fall,2019,Afternoon,50
IE 412,Dynamic Systems Analysis I,3,39455,LCD,05:00 PM - 06:15 PM,2,"Cetin, S",On Campus,Fall,2019,Evening,75
IE 412,Dynamic Systems Analysis I,3,39456,LCD,05:00 PM - 06:15 PM,2,"Cetin, S",On Campus,Fall,2019,Evening,75
IE 461,Safety Engineering,3,12782,LCD,05:00 PM - 05:50 PM,3,"Williams, Q",On Campus,Fall,2019,Evening,50
IE 461,Safety Engineering,3,20377,LCD,05:00 PM - 05:50 PM,3,"Williams, Q",On Campus,Fall,2019,Evening,50
IE 467,Discrete Event Computer Simulation Application,3,12785,LCD,09:30 AM - 10:45 AM,2,"Li, L",On Campus,Fall,2019,Morning,75
IE 467,Discrete Event Computer Simulation Application,3,20378,LCD,09:30 AM - 10:45 AM,2,"Li, L",On Campus,Fall,2019,Morning,75
IE 471,Operations Research I,3,12787,LCD,02:00 PM - 02:50 PM,3,"Williams, Q",On Campus,Fall,2019,Afternoon,50
IE 471,Operations Research I,3,20379,LCD,02:00 PM - 02:50 PM,3,"Williams, Q",On Campus,Fall,2019,Afternoon,50
IE 473,Stochastic Processes and Queuing Models,3,35388,LCD,03:30 PM - 04:45 PM,2,"Darabi, H",On Campus,Fall,2019,Afternoon,75
IE 473,Stochastic Processes and Queuing Models,3,35475,LCD,03:30 PM - 04:45 PM,2,"Darabi, H",On Campus,Fall,2019,Afternoon,75
IE 496,Undergraduate Senior Design Thesis I,0,41955,LCD,11:00 AM - 11:50 AM,3,"Komperda, J",On Campus,Fall,2019,Morning,50
IE 594,Current Topics in Industrial Engineering,4,39126,LCD,02:00 PM - 03:15 PM,2,"Li, L",On Campus,Fall,2019,Afternoon,75
IE 594,Current Topics in Industrial Engineering,4,37436,LCD,05:00 PM - 07:45 PM,1,"Pan, Y",On Campus,Fall,2019,Evening,165
IE 594,Current Topics in Industrial Engineering,4,38914,LCD,05:00 PM - 07:45 PM,1,"Sharabiani, A",On Campus,Fall,2019,Evening,165
IE 201,Financial Engineering,3,44771,LCD,02:00 PM - 03:15 PM,2,"Hu, M",On Campus,Spring,2020,Afternoon,75
IE 312,Dynamic Systems and Control,3,22491,LCD,02:00 PM - 02:50 PM,3,"Kim, M",On Campus,Spring,2020,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,12762,LCD,03:00 PM - 03:50 PM,3,"Haghighi, A",On Campus,Spring,2020,Afternoon,50
IE 365,Work Productivity Analysis,4,12769,LCD - AS1,01:00 PM - 01:50 PM,3,"Williams, Q",On Campus,Spring,2020,Afternoon,50
IE 396,Senior Design I,3,41221,LCD - AS,12:30 PM - 01:20 PM,2,"Brown, M; Scott, S",On Campus,Spring,2020,Afternoon,50
IE 396,Senior Design I,3,12774,LCD - AS1,09:30 AM - 10:20 AM,2,"Brown, M; Scott, S",On Campus,Spring,2020,Morning,50
IE 396,Senior Design I,3,37915,LCD - AS2,11:00 AM - 11:50 AM,2,"Komperda, J; Scott, S",On Campus,Spring,2020,Morning,50
IE 396,Senior Design I,3,40061,LCD - AS3,04:00 PM - 04:50 PM,2,"Komperda, J; Scott, S",On Campus,Spring,2020,Afternoon,50
IE 396,Senior Design I,3,40904,LCD - AS4,ARRANGED,0,"Alonso, M",On Campus,Spring,2020,N/A,0
IE 411,Mechatronics I,4,32261,LEC - AL1,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Spring,2020,Afternoon,50
IE 411,Mechatronics I,4,32262,LEC - AL2,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Spring,2020,Afternoon,50
IE 412,Dynamic Systems Analysis I,4,39456,LCD,05:00 PM - 06:15 PM,2,"Cetin, S",On Campus,Spring,2020,Evening,75
IE 444,Interdisciplinary Product Development I,4,39049,LCD,02:00 PM - 04:50 PM,1,"Scott, M",On Campus,Spring,2020,Afternoon,170
IE 461,Safety Engineering,4,20377,LCD,09:30 AM - 10:50 AM,2,"Williams, Q",On Campus,Spring,2020,Morning,80
IE 465,Manufacturing Information Systems,4,44773,LCD,09:30 AM - 10:45 AM,2,"Hu, M",On Campus,Spring,2020,Morning,75
IE 467,Discrete Event Computer Simulation Application,4,20378,LCD,02:00 PM - 03:15 PM,2,"Pan, Y",On Campus,Spring,2020,Afternoon,75
IE 471,Operations Research I,4,20379,LCD,12:00 PM - 12:50 PM,3,"He, D",On Campus,Spring,2020,Afternoon,50
IE 473,Stochastic Processes and Queuing Models,4,35475,LCD,02:00 PM - 02:50 PM,3,"He, D",On Campus,Spring,2020,Afternoon,50
IE 594,Current Topics in Industrial Engineering,4,38914,LCD,05:00 PM - 06:15 PM,2,"Anahideh, H",On Campus,Spring,2020,Evening,75
IE 201,Financial Engineering,3,44771,LCD,02:00 PM - 03:15 PM,2,"Hu, M",On Campus,Fall,2020,Afternoon,75
IE 312,Dynamic Systems and Control,3,22491,LCD,02:00 PM - 02:50 PM,3,"Kim, M",On Campus,Fall,2020,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,12762,LCD,03:00 PM - 03:50 PM,3,"Haghighi, A",On Campus,Fall,2020,Afternoon,50
IE 365,Work Productivity Analysis,4,12769,LCD - AS1,01:00 PM - 01:50 PM,3,"Williams, Q",On Campus,Fall,2020,Afternoon,50
IE 396,Senior Design I,3,41221,LCD - AS,12:30 PM - 01:20 PM,2,"Brown, M; Scott, S",On Campus,Fall,2020,Afternoon,50
IE 396,Senior Design I,3,12774,LCD - AS1,09:30 AM - 10:20 AM,2,"Brown, M; Scott, S",On Campus,Fall,2020,Morning,50
IE 396,Senior Design I,3,37915,LCD - AS2,11:00 AM - 11:50 AM,2,"Komperda, J; Scott, S",On Campus,Fall,2020,Morning,50
IE 396,Senior Design I,3,40061,LCD - AS3,04:00 PM - 04:50 PM,2,"Komperda, J; Scott, S",On Campus,Fall,2020,Afternoon,50
IE 396,Senior Design I,3,40904,LCD - AS4,ARRANGED,0,"Alonso, M",On Campus,Fall,2020,N/A,0
IE 411,Mechatronics I,4,32261,LEC - AL1,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Fall,2020,Afternoon,50
IE 411,Mechatronics I,4,32262,LEC - AL2,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Fall,2020,Afternoon,50
IE 412,Dynamic Systems Analysis I,4,39456,LCD,05:00 PM - 06:15 PM,2,"Cetin, S",On Campus,Fall,2020,Evening,75
IE 444,Interdisciplinary Product Development I,4,39049,LCD,02:00 PM - 04:50 PM,1,"Scott, M",On Campus,Fall,2020,Afternoon,170
IE 461,Safety Engineering,4,20377,LCD,09:30 AM - 10:50 AM,2,"Williams, Q",On Campus,Fall,2020,Morning,80
IE 465,Manufacturing Information Systems,4,44773,LCD,09:30 AM - 10:45 AM,2,"Hu, M",On Campus,Fall,2020,Morning,75
IE 467,Discrete Event Computer Simulation Application,4,20378,LCD,02:00 PM - 03:15 PM,2,"Pan, Y",On Campus,Fall,2020,Afternoon,75
IE 471,Operations Research I,4,20379,LCD,12:00 PM - 12:50 PM,3,"He, D",On Campus,Fall,2020,Afternoon,50
IE 473,Stochastic Processes and Queuing Models,4,35475,LCD,02:00 PM - 02:50 PM,3,"He, D",On Campus,Fall,2020,Afternoon,50
IE 594,Current Topics in Industrial Engineering,4,38914,LCD,05:00 PM - 06:15 PM,2,"Anahideh, H",On Campus,Fall,2020,Evening,75
IE 201,Financial Engineering,3,38135,LCD,02:00 PM - 03:15 PM,2,"Darabi, H",Online Synchronous,Spring,2021,Afternoon,75
IE 312,Dynamic Systems and Control,3,21976,LCD,10:00 AM - 10:50 AM,3,"Reckinger, S",Online Asynchronous,Spring,2021,Morning,50
IE 312,Dynamic Systems and Control,3,35720,LCD,04:00 PM - 04:50 PM,3,"Kim, M",Online Synchronous,Spring,2021,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,42133,LCD,01:00 PM - 01:50 PM,3,"Haghighi, A",Online Asynchronous,Spring,2021,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,29781,LCD,03:00 PM - 03:50 PM,3,"Reckinger, S",Online Asynchronous,Spring,2021,Afternoon,50
IE 380,Manufacturing Process Principles,3,16571,LCD,08:00 AM - 08:50 AM,3,"Shahbazian-Yassar, R",Online Asynchronous,Spring,2021,Morning,50
IE 380,Manufacturing Process Principles,3,42670,LCD,09:00 AM - 09:50 AM,3,"Abiade, J",Online Asynchronous,Spring,2021,Morning,50
IE 397,Senior Design Il,2,43743,LCD,ARRANGED,0,"Alonso, M",Online Synchronous,Spring,2021,N/A,0
IE 397,Senior Design Il,2,37340,LCD,ARRANGED,0,"Brown, M",Online Synchronous,Spring,2021,N/A,0
IE 397,Senior Design Il,2,38074,LCD,ARRANGED,0,"Brown, M",Online Synchronous,Spring,2021,N/A,0
IE 397,Senior Design Il,2,36816,LCD,ARRANGED,0,"Komperda, J",Online Synchronous,Spring,2021,N/A,0
IE 397,Senior Design Il,2,38598,LCD,ARRANGED,0,"Komperda, J",Online Synchronous,Spring,2021,N/A,0
IE 441,Ergonomics and Human Factors,4,42671,LCD,12:00 PM - 12:50 PM,3,"Williams, Q",Online Asynchronous,Spring,2021,Afternoon,50
IE 441,Ergonomics and Human Factors,4,42689,LCD,12:00 PM - 12:50 PM,3,"Williams, Q",Online Asynchronous,Spring,2021,Afternoon,50
IE 442,Design and Analysis of Experiments in Engineering,4,39404,LCD - AS1,12:30 PM - 01:45 PM,2,"Pan, Y",Online Asynchronous,Spring,2021,Afternoon,75
IE 442,Design and Analysis of Experiments in Engineering,4,41284,LCD - AS2,12:30 PM - 01:45 PM,2,"Pan, Y",Online Asynchronous,Spring,2021,Afternoon,75
IE 445,Interdisciplinary Product Development 2,4,31905,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Online Synchronous,Spring,2021,Afternoon,170
IE 446,Quality Control and Reliability,4,16566,LCD,12:00 PM - 12:50 PM,3,"Huang, J",Online Asynchronous,Spring,2021,Afternoon,50
IE 446,Quality Control and Reliability,4,19267,LCD,12:00 PM - 12:50 PM,3,"Huang, J",Online Asynchronous,Spring,2021,Afternoon,50
IE 463,Plant Layout and Materials Handling,4,16568,LCD,10:00 AM - 10:50 AM,3,"Williams, Q",Online Asynchronous,Spring,2021,Morning,50
IE 463,Plant Layout and Materials Handling,4,19269,LCD,10:00 AM - 10:50 AM,3,"Williams, Q",Online Asynchronous,Spring,2021,Morning,50
IE 466,Production Planning and Inventory Control,4,37765,LCD,02:00 PM - 02:50 PM,3,"Williams, Q",Online Asynchronous,Spring,2021,Afternoon,50
IE 466,Production Planning and Inventory Control,4,37766,LCD,02:00 PM - 02:50 PM,3,"Williams, Q",Online Asynchronous,Spring,2021,Afternoon,50
IE 472,Operations Research II,4,16570,LCD,03:30 PM - 04:45 PM,2,"He, D",Online Synchronous,Spring,2021,Afternoon,75
IE 472,Operations Research II,4,19538,LCD,03:30 PM - 04:45 PM,2,"He, D",Online Synchronous,Spring,2021,Afternoon,75
IE 481,Additive Manufacturing Process,4,44618,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Online Synchronous,Spring,2021,Afternoon,75
IE 481,Additive Manufacturing Process,4,44619,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Online Synchronous,Spring,2021,Afternoon,75
IE 494,Special Topics in Industrial Engineering,4,31472,LCD,05:00 PM - 06:15 PM,2,"Anahideh, H",Online Synchronous,Spring,2021,Evening,75
IE 494,Special Topics in Industrial Engineering,4,31909,LCD,05:00 PM - 06:15 PM,2,"Anahideh, H",Online Synchronous,Spring,2021,Evening,75
IE 497,Undergraduate Senior Design Thesis II,8,40409,LCD,ARRANGED,0,"Komperda, J",Online Synchronous,Spring,2021,N/A,0
IE 499,Professional Development Seminar,0,38366,LCD,05:00 PM - 05:50 PM,1,"Reckinger, S",Online Synchronous,Spring,2021,Evening,50
IE 511,Mechatronics II,4,21798,LEC - AL,03:30 PM - 04:20 PM,2,"Cetin, S",Online Synchronous,Spring,2021,Afternoon,50
IE 567,Data Mining for Machine Health Diagnosis and Prognosis,4,33583,LCD,02:00 PM - 03:15 PM,2,"He, D",Online Synchronous,Spring,2021,Afternoon,75
IE 571,Statistical Quality Control and Assurance,4,37284,LCD,06:00 PM - 08:30 PM,1,"Liotine, M",Online Synchronous,Spring,2021,Evening,150
IE 594,Current Topics in Industrial Engineering,4,39727,LCD,09:30 AM - 10:45 AM,2,"Jeong, H",Online Asynchronous,Spring,2021,Morning,75
IE 594,Current Topics in Industrial Engineering,4,39728,LCD,11:00 AM - 12:15 PM,2,"Anahideh, H",Online Synchronous,Spring,2021,Morning,75
IE 594,Current Topics in Industrial Engineering,4,34907,LCD,12:30 PM - 01:45 PM,2,"Li, L",Online Asynchronous,Spring,2021,Afternoon,75
IE 342,Probability and Statistics for Engineers,3,17226,LCD,10:00 AM - 12:30 PM,2,"Williams, Q",Online with deadlines,Summer,2021,Morning,150
IE 201,Financial Engineering,3,12747,LCD,03:30 PM - 04:45 PM,2,"Darabi, H",Online Synchronous,Fall,2021,Afternoon,75
IE 312,Dynamic Systems and Control,3,43502,LCD,10:00 AM - 10:50 AM,3,"Reckinger, S",On Campus,Fall,2021,Morning,50
IE 312,Dynamic Systems and Control,3,22491,LCD,02:00 PM - 02:50 PM,3,"Kim, M",On Campus,Fall,2021,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,12762,LCD,ARRANGED,0,"Haghighi, A",Online Asynchronous,Fall,2021,N/A,0
IE 342,Probability and Statistics for Engineers,3,43531,LCD,ARRANGED,0,"Li, L",Online Asynchronous,Fall,2021,N/A,0
IE 345,Regression Applications and Forecasting in Engineering,3,42035,LCD,03:00 PM - 03:50 PM,3,"Williams, Q",On Campus,Fall,2021,Afternoon,50
IE 365,Work Productivity Analysis,4,12769,LCD - AS1,01:00 PM - 01:50 PM,3,"Williams, Q",On Campus,Fall,2021,Afternoon,50
IE 380,Manufacturing Process Principles,3,12770,LCD,ARRANGED,0,"Subramanian, A",Online Asynchronous,Fall,2021,N/A,0
IE 396,Senior Design I,3,41221,LCD - AS,12:30 PM - 01:20 PM,2,"Alonso, M; Brown, M",On Campus,Fall,2021,Afternoon,50
IE 396,Senior Design I,3,12774,LCD - AS1,09:30 AM - 10:20 AM,2,"Alonso, M; Brown, M",On Campus,Fall,2021,Morning,50
IE 396,Senior Design I,3,37915,LCD - AS2,11:00 AM - 11:50 AM,2,"Alonso, M; Komperda, J",On Campus,Fall,2021,Morning,50
IE 396,Senior Design I,3,40061,LCD - AS3,04:00 PM - 04:50 PM,2,"Alonso, M; Komperda, J",On Campus,Fall,2021,Afternoon,50
IE 411,Mechatronics I,4,32261,LEC - AL1,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Fall,2021,Afternoon,50
IE 411,Mechatronics I,4,32262,LEC - AL2,04:00 PM - 04:50 PM,2,"Cetin, S",On Campus,Fall,2021,Afternoon,50
IE 412,Dynamic Systems Analysis I,4,39455,LCD,05:00 PM - 06:15 PM,2,"Cetin, S",On Campus,Fall,2021,Evening,75
IE 412,Dynamic Systems Analysis I,4,39456,LCD,05:00 PM - 06:15 PM,2,"Cetin, S",On Campus,Fall,2021,Evening,75
IE 441,Ergonomics and Human Factors,4,29570,LCD,12:30 PM - 01:45 PM,2,"Jeong, H",On Campus,Fall,2021,Afternoon,75
IE 441,Ergonomics and Human Factors,4,29571,LCD,12:30 PM - 01:45 PM,2,"Jeong, H",On Campus,Fall,2021,Afternoon,75
IE 444,Interdisciplinary Product Development I,4,39048,LCD,02:00 PM - 04:50 PM,1,"Scott, M",On Campus,Fall,2021,Afternoon,170
IE 444,Interdisciplinary Product Development I,4,39049,LCD,02:00 PM - 04:50 PM,1,"Scott, M",On Campus,Fall,2021,Afternoon,170
IE 461,Safety Engineering,4,12782,LCD,09:30 AM - 10:45 AM,2,"Williams, Q",On Campus,Fall,2021,Morning,75
IE 461,Safety Engineering,4,20377,LCD,09:30 AM - 10:45 AM,2,"Williams, Q",On Campus,Fall,2021,Morning,75
IE 467,Discrete Event Computer Simulation Application,4,12785,LCD,02:00 PM - 03:15 PM,2,"Pan, Y",On Campus,Fall,2021,Afternoon,75
IE 467,Discrete Event Computer Simulation Application,4,20378,LCD,02:00 PM - 03:15 PM,2,"Pan, Y",On Campus,Fall,2021,Afternoon,75
IE 471,Operations Research I,4,12787,LCD,12:00 PM - 12:50 PM,3,"He, D",On Campus,Fall,2021,Afternoon,50
IE 471,Operations Research I,4,20379,LCD,12:00 PM - 12:50 PM,3,"He, D",On Campus,Fall,2021,Afternoon,50
IE 473,Stochastic Processes and Queuing Models,4,35388,LCD,02:00 PM - 02:50 PM,3,"He, D",On Campus,Fall,2021,Afternoon,50
IE 473,Stochastic Processes and Queuing Models,4,35475,LCD,02:00 PM - 02:50 PM,3,"He, D",On Campus,Fall,2021,Afternoon,50
IE 496,Undergraduate Senior Design Thesis I,8,41955,LCD,11:00 AM - 11:50 AM,2,"Komperda, J",On Campus,Fall,2021,Morning,50
IE 499,Professional Development Seminar,0,43938,LCD,05:00 PM - 05:50 PM,1,"Reckinger, S",On Campus,Fall,2021,Evening,50
IE 542,Advanced Computational Methods for Product and Process Design,4,44828,LCD,03:30 PM - 04:45 PM,2,"Huang, J",On Campus,Fall,2021,Afternoon,75
IE 594,Current Topics in Industrial Engineering,4,38914,LCD,05:00 PM - 06:15 PM,2,"Anahideh, H",On Campus,Fall,2021,Evening,75
IE 201,Financial Engineering,3,16559,LCD,12:00 PM - 12:50 PM,3,"Haghighi, A",Meet on campus,Spring,2022,Afternoon,50
IE 201,Financial Engineering,3,38135,LCD,02:00 PM - 03:15 PM,2,"Anahideh, H",Meet on campus,Spring,2022,Afternoon,75
IE 312,Dynamic Systems and Control,3,21976,LCD,03:30 PM - 04:45 PM,2,"Cetin, S",Meet on campus,Spring,2022,Afternoon,75
IE 312,Dynamic Systems and Control,3,35720,LCD,04:00 PM - 04:50 PM,3,"Kim, M",Meet on campus,Spring,2022,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,42133,LCD,01:00 PM - 01:50 PM,3,"Haghighi, A",Meet on campus,Spring,2022,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,29781,LCD,03:00 PM - 03:50 PM,3,"He, D",Meet on campus,Spring,2022,Afternoon,50
IE 380,Manufacturing Process Principles,3,16571,LCD,08:00 AM - 08:50 AM,3,"Abiade, J",Meet on campus,Spring,2022,Morning,50
IE 380,Manufacturing Process Principles,3,42670,LCD,02:00 PM - 03:15 PM,2,"Shahbazian-Yassar, R",Meet on campus,Spring,2022,Afternoon,75
IE 397,Senior Design Il,2,43743,LCD,ARRANGED,0,"Alonso, M",Meet on campus,Spring,2022,N/A,0
IE 397,Senior Design Il,2,37340,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2022,N/A,0
IE 397,Senior Design Il,2,38074,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2022,N/A,0
IE 397,Senior Design Il,2,36816,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2022,N/A,0
IE 397,Senior Design Il,2,38598,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2022,N/A,0
IE 441,Ergonomics and Human Factors,4,42671,LCD,11:00 AM - 11:50 AM,3,"Jeong, H",Meet on campus,Spring,2022,Morning,50
IE 441,Ergonomics and Human Factors,4,42689,LCD,11:00 AM - 11:50 AM,3,"Jeong, H",Meet on campus,Spring,2022,Morning,50
IE 442,Design and Analysis of Experiments in Engineering,4,39404,LCD - AS1,12:30 PM - 01:45 PM,2,"Pan, Y",Meet on campus,Spring,2022,Afternoon,75
IE 442,Design and Analysis of Experiments in Engineering,4,41284,LCD - AS2,12:30 PM - 01:45 PM,2,"Pan, Y",Meet on campus,Spring,2022,Afternoon,75
IE 445,Interdisciplinary Product Development 2,4,31905,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Spring,2022,Afternoon,170
