Course Code,Course Title,Credits,CRN,Section Type,Time,Days per Week,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
IE 446,Quality Control and Reliability,4,16566,LCD,04:00 PM - 04:50 PM,3,"Huang, J",Meet on campus,Spring,2022,Afternoon,50
IE 446,Quality Control and Reliability,4,19267,LCD,04:00 PM - 04:50 PM,3,"Huang, J",Meet on campus,Spring,2022,Afternoon,50
IE 463,Plant Layout and Materials Handling,4,16568,LCD,10:00 AM - 10:50 AM,3,"Williams, Q",Meet on campus,Spring,2022,Morning,50
IE 463,Plant Layout and Materials Handling,4,19269,LCD,10:00 AM - 10:50 AM,3,"Williams, Q",Meet on campus,Spring,2022,Morning,50
IE 466,Production Planning and Inventory Control,4,37765,LCD,02:00 PM - 02:50 PM,3,"Williams, Q",Meet on campus,Spring,2022,Afternoon,50
IE 466,Production Planning and Inventory Control,4,37766,LCD,02:00 PM - 02:50 PM,3,"Williams, Q",Meet on campus,Spring,2022,Afternoon,50
IE 472,Operations Research II,4,16570,LCD,11:00 AM - 11:50 AM,3,"He, D",Meet on campus,Spring,2022,Morning,50
IE 472,Operations Research II,4,19538,LCD,11:00 AM - 11:50 AM,3,"He, D",Meet on campus,Spring,2022,Morning,50
IE 481,Additive Manufacturing Process,4,44618,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Meet on campus,Spring,2022,Afternoon,75
IE 481,Additive Manufacturing Process,4,44619,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Meet on campus,Spring,2022,Afternoon,75
IE 494,Special Topics in Industrial Engineering,4,32349,LCD,05:00 PM - 06:15 PM,2,"Williams, Q",Meet on campus,Spring,2022,Evening,75
IE 494,Special Topics in Industrial Engineering,4,32350,LCD,05:00 PM - 06:15 PM,2,"Williams, Q",Meet on campus,Spring,2022,Evening,75
IE 497,Undergraduate Senior Design Thesis II,8,40409,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2022,N/A,0
IE 499,Professional Development Seminar,0,38366,LCD,05:00 PM - 05:50 PM,1,"Reckinger, S",Meet on campus,Spring,2022,Evening,50
IE 571,Statistical Quality Control and Assurance,4,37284,LCD,06:30 PM - 09:00 PM,1,"Liotine, M",Meet on campus,Spring,2022,Evening,150
IE 594,Current Topics in Industrial Engineering,4,46067,LCD,ARRANGED,0,"Stephens, J",On Campus,Spring,2022,N/A,0
IE 594,Current Topics in Industrial Engineering,4,46068,LCD,ARRANGED,0,"Stephens, J",On Campus,Spring,2022,N/A,0
IE 594,Current Topics in Industrial Engineering,4,39727,LCD,09:30 AM - 10:45 AM,2,"Darabi, H",Meet on campus,Spring,2022,Morning,75
IE 594,Current Topics in Industrial Engineering,4,34907,LCD,12:30 PM - 01:45 PM,2,"Li, L",Meet on campus,Spring,2022,Afternoon,75
IE 594,Current Topics in Industrial Engineering,4,39728,LCD,05:00 PM - 06:15 PM,2,"Anahideh, H",Meet on campus,Spring,2022,Evening,75
IE 342,Probability and Statistics for Engineers,3,17226,LCD,10:00 AM - 12:30 PM,2,"Williams, Q",Online with deadlines,Summer,2022,Morning,150
IE 201,Financial Engineering,3,12747,LCD,12:00 PM - 12:50 PM,3,"Anahideh, H",Meet online at set times,Fall,2022,Afternoon,50
IE 201,Financial Engineering,3,44771,LCD,02:00 PM - 03:15 PM,2,"Haghighi, A",Meet on campus,Fall,2022,Afternoon,75
IE 312,Dynamic Systems and Control,3,43502,LCD,10:00 AM - 10:50 AM,3,"Kim, M",Meet on campus,Fall,2022,Morning,50
IE 312,Dynamic Systems and Control,3,22491,LCD,02:00 PM - 02:50 PM,3,"Demir, M",Meet on campus,Fall,2022,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,12762,LCD,09:30 AM - 10:45 AM,2,"Reckinger, S",Meet online at set times,Fall,2022,Morning,75
IE 342,Probability and Statistics for Engineers,3,43531,LCD,02:00 PM - 02:50 PM,3,"Nicolsen, B",Meet on campus,Fall,2022,Afternoon,50
IE 345,Regression Applications and Forecasting in Engineering,3,42035,LCD,03:00 PM - 03:50 PM,3,"Williams, Q",Meet on campus,Fall,2022,Afternoon,50
IE 365,Work Productivity Analysis,4,12769,LCD - AS1,01:00 PM - 01:50 PM,3,"Williams, Q",Meet on campus,Fall,2022,Afternoon,50
IE 380,Manufacturing Process Principles,3,12770,LCD,08:00 AM - 08:50 AM,3,"Subramanian, A",Meet on campus,Fall,2022,Morning,50
IE 380,Manufacturing Process Principles,3,35406,LCD,09:00 AM - 09:50 AM,3,"Abiade, J",Meet on campus,Fall,2022,Morning,50
IE 396,Senior Design I,3,41221,LCD - AS,12:30 PM - 01:20 PM,2,"Brown, M; Scott, S",Meet on campus,Fall,2022,Afternoon,50
IE 396,Senior Design I,3,12774,LCD - AS1,09:30 AM - 10:20 AM,2,"Brown, M; Scott, S",Meet on campus,Fall,2022,Morning,50
IE 396,Senior Design I,3,37915,LCD - AS2,11:00 AM - 11:50 AM,2,"Komperda, J; Scott, S",Meet on campus,Fall,2022,Morning,50
IE 396,Senior Design I,3,40061,LCD - AS3,04:00 PM - 04:50 PM,2,"Komperda, J; Scott, S",Meet on campus,Fall,2022,Afternoon,50
IE 396,Senior Design I,3,40904,LCD - AS4,02:00 PM - 02:50 PM,2,"Alonso, M; Scott, S",Meet on campus,Fall,2022,Afternoon,50
IE 411,Mechatronics I,4,32261,LEC - AL1,12:00 PM - 12:50 PM,2,"Kim, M",Meet on campus,Fall,2022,Afternoon,50
IE 411,Mechatronics I,4,32262,LEC - AL2,12:00 PM - 12:50 PM,2,"Kim, M",Meet on campus,Fall,2022,Afternoon,50
IE 441,Ergonomics and Human Factors,4,29570,LCD,12:30 PM - 01:45 PM,2,"Williams, Q",On campus and online,Fall,2022,Afternoon,75
IE 441,Ergonomics and Human Factors,4,29571,LCD,12:30 PM - 01:45 PM,2,"Williams, Q",On campus and online,Fall,2022,Afternoon,75
IE 444,Interdisciplinary Product Development I,4,39048,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Fall,2022,Afternoon,170
IE 444,Interdisciplinary Product Development I,4,39049,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Fall,2022,Afternoon,170
IE 461,Safety Engineering,4,12782,LCD,09:30 AM - 10:45 AM,2,"Williams, Q",Meet on campus,Fall,2022,Morning,75
IE 461,Safety Engineering,4,20377,LCD,09:30 AM - 10:45 AM,2,"Williams, Q",Meet on campus,Fall,2022,Morning,75
IE 467,Discrete Event Computer Simulation Application,4,12785,LCD,02:00 PM - 03:15 PM,2,"Pan, Y",Meet on campus,Fall,2022,Afternoon,75
IE 467,Discrete Event Computer Simulation Application,4,20378,LCD,02:00 PM - 03:15 PM,2,"Pan, Y",Meet on campus,Fall,2022,Afternoon,75
IE 471,Operations Research I,4,12787,LCD,12:00 PM - 12:50 PM,3,"He, D",Meet on campus,Fall,2022,Afternoon,50
IE 471,Operations Research I,4,20379,LCD,12:00 PM - 12:50 PM,3,"He, D",Meet on campus,Fall,2022,Afternoon,50
IE 473,Stochastic Processes and Queuing Models,4,35388,LCD,02:00 PM - 02:50 PM,3,"He, D",Meet on campus,Fall,2022,Afternoon,50
IE 473,Stochastic Processes and Queuing Models,4,35475,LCD,02:00 PM - 02:50 PM,3,"He, D",Meet on campus,Fall,2022,Afternoon,50
IE 496,Undergraduate Senior Design Thesis I,8,41955,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Fall,2022,N/A,0
IE 499,Professional Development Seminar,0,43938,LCD,05:00 PM - 05:50 PM,1,"Reckinger, S",Meet on campus,Fall,2022,Evening,50
IE 542,Advanced Computational Methods for Product and Process Design,4,44828,LCD,03:30 PM - 04:45 PM,2,"Huang, J",Meet on campus,Fall,2022,Afternoon,75
IE 594,Current Topics in Industrial Engineering,4,39126,LCD,09:30 AM - 10:45 AM,2,"Li, L",Meet on campus,Fall,2022,Morning,75
IE 594,Current Topics in Industrial Engineering,4,38914,LCD,05:00 PM - 06:15 PM,2,"Anahideh, H",Meet on campus,Fall,2022,Evening,75
IE 201,Financial Engineering,3,38135,LCD,02:00 PM - 03:15 PM,2,"Darabi, H",Meet on campus,Spring,2023,Afternoon,75
IE 201,Financial Engineering,3,16559,LCD,04:00 PM - 04:50 PM,3,"Haghighi, A",Meet on campus,Spring,2023,Afternoon,50
IE 312,Dynamic Systems and Control,3,21976,LCD,12:30 PM - 01:45 PM,2,"Demir, M",Meet on campus,Spring,2023,Afternoon,75
IE 312,Dynamic Systems and Control,3,35720,LCD,04:00 PM - 04:50 PM,3,"Reckinger, S",Meet on campus,Spring,2023,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,46455,LCD,10:00 AM - 10:50 AM,3,"Nicolsen, B",Meet on campus,Spring,2023,Morning,50
IE 342,Probability and Statistics for Engineers,3,42133,LCD,01:00 PM - 01:50 PM,3,"Nicolsen, B",Meet on campus,Spring,2023,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,29781,LCD,03:00 PM - 03:50 PM,3,"Reckinger, S",Meet on campus,Spring,2023,Afternoon,50
IE 380,Manufacturing Process Principles,3,16571,LCD,08:00 AM - 08:50 AM,3,"Abiade, J",Meet on campus,Spring,2023,Morning,50
IE 380,Manufacturing Process Principles,3,42670,LCD,03:00 PM - 03:50 PM,3,"Shahbazian-Yassar, R",Meet on campus,Spring,2023,Afternoon,50
IE 397,Senior Design Il,2,43743,LCD,ARRANGED,0,"Alonso, M",Meet on campus,Spring,2023,N/A,0
IE 397,Senior Design Il,2,37340,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2023,N/A,0
IE 397,Senior Design Il,2,38074,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2023,N/A,0
IE 397,Senior Design Il,2,36816,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2023,N/A,0
IE 397,Senior Design Il,2,38598,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2023,N/A,0
IE 412,Dynamic Systems Analysis I,4,31906,LCD,04:00 PM - 04:50 PM,3,"Cetin, S",On Campus,Spring,2023,Afternoon,50
IE 412,Dynamic Systems Analysis I,4,31907,LCD,04:00 PM - 04:50 PM,3,"Cetin, S",On Campus,Spring,2023,Afternoon,50
IE 442,Design and Analysis of Experiments in Engineering,4,39404,LCD - AS1,03:00 PM - 03:50 PM,3,"Li, L",Meet on campus,Spring,2023,Afternoon,50
IE 442,Design and Analysis of Experiments in Engineering,4,41284,LCD - AS2,03:00 PM - 03:50 PM,3,"Li, L",Meet on campus,Spring,2023,Afternoon,50
IE 445,Interdisciplinary Product Development 2,4,31905,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Spring,2023,Afternoon,170
IE 446,Quality Control and Reliability,4,16566,LCD,04:00 PM - 04:50 PM,3,"Huang, J",Meet on campus,Spring,2023,Afternoon,50
IE 446,Quality Control and Reliability,4,19267,LCD,04:00 PM - 04:50 PM,3,"Huang, J",Meet on campus,Spring,2023,Afternoon,50
IE 463,Plant Layout and Materials Handling,4,16568,LCD,10:00 AM - 10:50 AM,3,"Williams, Q",Meet on campus,Spring,2023,Morning,50
IE 463,Plant Layout and Materials Handling,4,19269,LCD,10:00 AM - 10:50 AM,3,"Williams, Q",Meet on campus,Spring,2023,Morning,50
IE 466,Production Planning and Inventory Control,4,37765,LCD,02:00 PM - 02:50 PM,3,"Williams, Q",Meet on campus,Spring,2023,Afternoon,50
IE 466,Production Planning and Inventory Control,4,37766,LCD,02:00 PM - 02:50 PM,3,"Williams, Q",Meet on campus,Spring,2023,Afternoon,50
IE 472,Operations Research II,4,16570,LCD,11:00 AM - 11:50 AM,3,"He, D",Meet on campus,Spring,2023,Morning,50
IE 472,Operations Research II,4,19538,LCD,11:00 AM - 11:50 AM,3,"He, D",Meet on campus,Spring,2023,Morning,50
IE 481,Additive Manufacturing Process,4,44618,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Meet on campus,Spring,2023,Afternoon,75
IE 481,Additive Manufacturing Process,4,44619,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Meet on campus,Spring,2023,Afternoon,75
IE 494,Special Topics in Industrial Engineering,4,32349,LCD,05:00 PM - 06:15 PM,2,"Williams, Q",Meet on campus,Spring,2023,Evening,75
IE 494,Special Topics in Industrial Engineering,4,32350,LCD,05:00 PM - 06:15 PM,2,"Williams, Q",Meet on campus,Spring,2023,Evening,75
IE 497,Undergraduate Senior Design Thesis II,8,40409,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2023,N/A,0
IE 499,Professional Development Seminar,0,38366,LCD,05:00 PM - 05:50 PM,1,"Nicolsen, B; Reckinger, S",Meet on campus,Spring,2023,Evening,50
IE 511,Mechatronics II,4,21798,LEC - AL,02:00 PM - 03:15 PM,2,"Bhounsule, P; Scott, S",Meet on campus,Spring,2023,Afternoon,75
IE 567,Data Mining for Machine Health Diagnosis and Prognosis,4,33583,LCD,12:30 PM - 01:45 PM,2,"He, D",Meet on campus,Spring,2023,Afternoon,75
IE 571,Statistical Quality Control and Assurance,4,37284,LCD,06:30 PM - 09:00 PM,1,"Liotine, M",Meet on campus,Spring,2023,Evening,150
IE 594,Current Topics in Industrial Engineering,4,39728,LCD,02:00 PM - 03:15 PM,2,"Haghighi, A",Meet on campus,Spring,2023,Afternoon,75
IE 342,Probability and Statistics for Engineers,3,17226,LCD,10:00 AM - 12:30 PM,2,"Williams, Q",Online with deadlines,Summer,2023,Morning,150
IE 118,Energy for Sustainable Society,3,48593,LCD,09:30 AM - 10:45 AM,2,"Alonso, M",Meet on campus,Fall,2023,Morning,75
IE 201,Financial Engineering,3,12747,LCD,12:00 PM - 12:50 PM,3,"Haghighi, A",Meet on campus,Fall,2023,Afternoon,50
IE 312,Dynamic Systems and Control,3,43502,LCD,10:00 AM - 10:50 AM,3,"Cetin, S",Meet on campus,Fall,2023,Morning,50
IE 342,Probability and Statistics for Engineers,3,48428,LCD,02:00 PM - 03:15 PM,2,"Brezinsky, K",Meet on campus,Fall,2023,Afternoon,75
IE 342,Probability and Statistics for Engineers,3,43531,LCD,02:00 PM - 02:50 PM,3,"Nicolsen, B",Meet on campus,Fall,2023,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,12762,LCD,03:00 PM - 03:50 PM,3,"Li, L",Meet on campus,Fall,2023,Afternoon,50
IE 345,Regression Applications and Forecasting in Engineering,3,42035,LCD,03:00 PM - 03:50 PM,3,"Huang, J",Meet on campus,Fall,2023,Afternoon,50
IE 365,Work Productivity Analysis,4,12769,LCD - AS1,01:00 PM - 01:50 PM,3,"Williams, Q",Meet on campus,Fall,2023,Afternoon,50
IE 380,Manufacturing Process Principles,3,12770,LCD,08:00 AM - 08:50 AM,3,"Shahbazian-Yassar, R",Meet on campus,Fall,2023,Morning,50
IE 380,Manufacturing Process Principles,3,35406,LCD,09:00 AM - 09:50 AM,3,"Abiade, J",Meet on campus,Fall,2023,Morning,50
IE 396,Senior Design I,3,41221,LCD - AS,12:30 PM - 01:20 PM,2,"Brown, M; Scott, S",Meet on campus,Fall,2023,Afternoon,50
IE 396,Senior Design I,3,12774,LCD - AS1,09:30 AM - 10:20 AM,2,"Brown, M; Scott, S",Meet on campus,Fall,2023,Morning,50
IE 396,Senior Design I,3,37915,LCD - AS2,11:00 AM - 11:50 AM,2,"Komperda, J; Scott, S",Meet on campus,Fall,2023,Morning,50
IE 396,Senior Design I,3,40061,LCD - AS3,04:00 PM - 04:50 PM,2,"Komperda, J; Scott, S",Meet on campus,Fall,2023,Afternoon,50
IE 411,Mechatronics I,4,32261,LEC - AL1,03:00 PM - 03:50 PM,2,"Kim, M",Meet on campus,Fall,2023,Afternoon,50
IE 411,Mechatronics I,4,32262,LEC - AL2,03:00 PM - 03:50 PM,2,"Kim, M",Meet on campus,Fall,2023,Afternoon,50
IE 441,Ergonomics and Human Factors,4,29570,LCD,04:00 PM - 05:15 PM,2,"Williams, Q",Meet on campus,Fall,2023,Afternoon,75
IE 441,Ergonomics and Human Factors,4,29571,LCD,04:00 PM - 05:15 PM,2,"Williams, Q",Meet on campus,Fall,2023,Afternoon,75
IE 444,Interdisciplinary Product Development I,4,39048,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Fall,2023,Afternoon,170
IE 444,Interdisciplinary Product Development I,4,39049,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Fall,2023,Afternoon,170
IE 461,Safety Engineering,4,12782,LCD,09:30 AM - 10:45 AM,2,"Williams, Q",Meet on campus,Fall,2023,Morning,75
IE 461,Safety Engineering,4,20377,LCD,09:30 AM - 10:45 AM,2,"Williams, Q",Meet on campus,Fall,2023,Morning,75
IE 467,Discrete Event Computer Simulation Application,4,12785,LCD,11:00 AM - 11:50 AM,3,"Li, L",Meet on campus,Fall,2023,Morning,50
IE 467,Discrete Event Computer Simulation Application,4,20378,LCD,11:00 AM - 11:50 AM,3,"Li, L",Meet on campus,Fall,2023,Morning,50
IE 471,Operations Research I,4,12787,LCD,12:00 PM - 12:50 PM,3,"He, D",Meet on campus,Fall,2023,Afternoon,50
IE 471,Operations Research I,4,20379,LCD,12:00 PM - 12:50 PM,3,"He, D",Meet on campus,Fall,2023,Afternoon,50
IE 473,Stochastic Processes and Queuing Models,4,35388,LCD,02:00 PM - 02:50 PM,3,"He, D",Meet on campus,Fall,2023,Afternoon,50
IE 473,Stochastic Processes and Queuing Models,4,35475,LCD,02:00 PM - 02:50 PM,3,"He, D",Meet on campus,Fall,2023,Afternoon,50
IE 496,Undergraduate Senior Design Thesis I,8,41955,LCD,ARRANGED,0,N/A,Meet on campus,Fall,2023,N/A,0
IE 499,Professional Development Seminar,0,43938,LCD,05:30 PM - 06:20 PM,1,"Nicolsen, B",Meet on campus,Fall,2023,Evening,50
IE 594,Current Topics in Industrial Engineering,4,38914,LCD,05:00 PM - 06:15 PM,2,"Anahideh, H",Meet on campus,Fall,2023,Evening,75
IE 201,Financial Engineering,3,16559,LCD,12:30 PM - 01:45 PM,2,"Darabi, H",Meet on campus,Spring,2024,Afternoon,75
IE 312,Dynamic Systems and Control,3,21976,LCD,12:30 PM - 01:45 PM,2,"Kim, M",Meet on campus,Spring,2024,Afternoon,75
IE 312,Dynamic Systems and Control,3,35720,LCD,04:00 PM - 04:50 PM,3,"Cetin, S",Meet on campus,Spring,2024,Afternoon,50
IE 342,Probability and Statistics for Engineers,3,29781,LCD,09:30 AM - 10:45 AM,2,"Huang, J",Meet on campus,Spring,2024,Morning,75
IE 342,Probability and Statistics for Engineers,3,42133,LCD,10:00 AM - 10:50 AM,3,"Nicolsen, B",Meet on campus,Spring,2024,Morning,50
IE 342,Probability and Statistics for Engineers,3,46455,LCD,12:00 PM - 12:50 PM,3,"Nicolsen, B",Meet on campus,Spring,2024,Afternoon,50
IE 380,Manufacturing Process Principles,3,16571,LCD,09:00 AM - 09:50 AM,3,"Shahbazian-Yassar, R",Meet on campus,Spring,2024,Morning,50
IE 380,Manufacturing Process Principles,3,42670,LCD,10:00 AM - 10:50 AM,3,"Shahbazian-Yassar, R",Meet on campus,Spring,2024,Morning,50
IE 397,Senior Design Il,2,37340,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2024,N/A,0
IE 397,Senior Design Il,2,38074,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2024,N/A,0
IE 397,Senior Design Il,2,43743,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2024,N/A,0
IE 397,Senior Design Il,2,36816,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2024,N/A,0
IE 397,Senior Design Il,2,38598,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2024,N/A,0
IE 442,Design and Analysis of Experiments in Engineering,4,39404,LCD - AS1,02:00 PM - 03:15 PM,2,"Tejada Lopez, C",Meet on campus,Spring,2024,Afternoon,75
IE 442,Design and Analysis of Experiments in Engineering,4,41284,LCD - AS2,02:00 PM - 03:15 PM,2,"Tejada Lopez, C",Meet on campus,Spring,2024,Afternoon,75
IE 445,Interdisciplinary Product Development 2,4,31905,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Spring,2024,Afternoon,170
IE 446,Quality Control and Reliability,4,16566,LCD,03:30 PM - 04:45 PM,2,"Huang, J",Meet on campus,Spring,2024,Afternoon,75
IE 446,Quality Control and Reliability,4,19267,LCD,03:30 PM - 04:45 PM,2,"Huang, J",Meet on campus,Spring,2024,Afternoon,75
IE 463,Plant Layout and Materials Handling,4,16568,LCD,11:00 AM - 11:50 AM,3,"Williams, Q",Meet on campus,Spring,2024,Morning,50
IE 463,Plant Layout and Materials Handling,4,19269,LCD,11:00 AM - 11:50 AM,3,"Williams, Q",Meet on campus,Spring,2024,Morning,50
IE 466,Production Planning and Inventory Control,4,37765,LCD,01:00 PM - 01:50 PM,3,"Williams, Q",Meet on campus,Spring,2024,Afternoon,50
IE 466,Production Planning and Inventory Control,4,37766,LCD,01:00 PM - 01:50 PM,3,"Williams, Q",Meet on campus,Spring,2024,Afternoon,50
IE 472,Operations Research II,4,16570,LCD,02:00 PM - 02:50 PM,3,"He, D",Meet on campus,Spring,2024,Afternoon,50
IE 472,Operations Research II,4,19538,LCD,02:00 PM - 02:50 PM,3,"He, D",Meet on campus,Spring,2024,Afternoon,50
IE 494,Special Topics in Industrial Engineering,4,32349,LCD,03:00 PM - 04:15 PM,2,"Williams, Q",Meet on campus,Spring,2024,Afternoon,75
IE 494,Special Topics in Industrial Engineering,4,32350,LCD,03:00 PM - 04:15 PM,2,"Williams, Q",Meet on campus,Spring,2024,Afternoon,75
IE 499,Professional Development Seminar,0,38366,LCD,05:00 PM - 05:50 PM,1,"Nicolsen, B",Meet on campus,Spring,2024,Evening,50
IE 511,Mechatronics II,4,21798,LEC - AL,03:30 PM - 04:20 PM,2,"Kim, M",Meet on campus,Spring,2024,Afternoon,50
IE 571,Statistical Quality Control and Assurance,4,37284,LCD,06:30 PM - 09:00 PM,1,"Liotine, M",Meet on campus,Spring,2024,Evening,150
IE 594,Current Topics in Industrial Engineering,4,39825,LCD,09:30 AM - 10:45 AM,2,"He, D",Meet on campus,Spring,2024,Morning,75
IE 594,Current Topics in Industrial Engineering,4,39728,LCD,05:00 PM - 06:15 PM,2,"Anahideh, H; Scott, S",Meet on campus,Spring,2024,Evening,75
IE 342,Probability and Statistics for Engineers,3,17226,LCD,10:00 AM - 12:30 PM,2,"Nicolsen, B",Meet on campus,Summer,2024,Morning,150
IE 342,Probability and Statistics for Engineers,3,24515,LCD,06:00 PM - 08:30 PM,2,"Williams, Q",Meet online at set times,Summer,2024,Evening,150
